,person,state,district,vote,name,party,session
10329,400034,MO,,Yea,Sen. Roy Blunt [R],Republican,104
10330,400040,AR,,Yea,Sen. John Boozman [R],Republican,104
10331,400050,OH,,Yea,"Sen. Sherrod Brown [D, 2007-2024]",Democrat,104
10332,400054,NC,,Yea,Sen. Richard Burr [R],Republican,104
10333,400061,WV,,Yea,Sen. Shelley Capito [R],Republican,104
10334,400064,MD,,Not Voting,"Sen. Benjamin Cardin [D, 2007-2024]",Democrat,104
10335,400134,AZ,,Yea,"Sen. Jeff Flake [R, 2013-2018]",Republican,104
10336,400194,GA,,Yea,Sen. John “Johnny” Isakson [R],Republican,104
10337,400253,MA,,Yea,Sen. Edward “Ed” Markey [D],Democrat,104
10338,400272,NJ,,Yea,"Sen. Robert “Bob” Menendez [D, 2006-2024]",Democrat,104
10339,400284,KS,,Yea,Sen. Jerry Moran [R],Republican,104
10340,400325,OH,,Yea,Sen. Robert “Rob” Portman [R],Republican,104
10341,400357,VT,,Nay,"Sen. Bernard “Bernie” Sanders [I, 2007-2024]",Independent,104
10342,400408,PA,,Yea,Sen. Patrick “Pat” Toomey [R],Republican,104
10343,400413,NM,,Yea,Sen. Tom Udall [D],Democrat,104
10344,400415,MD,,Yea,Sen. Chris Van Hollen Jr. [D],Democrat,104
10345,400432,MS,,Yea,"Sen. Roger Wicker [R, 2007-2024]",Republican,104
10346,400546,SD,,Yea,Sen. John Thune [R],Republican,104
10347,412194,CT,,Yea,"Sen. Christopher Murphy [D, 2013-2024]",Democrat,104
10348,412200,HI,,Yea,"Sen. Mazie Hirono [D, 2013-2024]",Democrat,104
10349,412205,IN,,Yea,"Sen. Joe Donnelly [D, 2013-2018]",Democrat,104
10350,412218,NV,,Yea,"Sen. Dean Heller [R, 2011-2018]",Republican,104
10351,412223,NY,,Yea,"Sen. Kirsten Gillibrand [D, 2009-2024]",Democrat,104
10352,412242,MN,,Yea,"Sen. Amy Klobuchar [D, 2007-2018]",Democrat,104
10353,412243,MO,,Yea,"Sen. Claire McCaskill [D, 2007-2018]",Democrat,104
10354,412244,MT,,Yea,"Sen. Jon Tester [D, 2007-2024]",Democrat,104
10355,412246,PA,,Yea,"Sen. Robert “Bob” Casey Jr. [D, 2007-2024]",Democrat,104
10356,412247,RI,,Yea,"Sen. Sheldon Whitehouse [D, 2007-2024]",Democrat,104
10357,412248,TN,,Yea,"Sen. Bob Corker [R, 2007-2018]",Republican,104
10358,412251,WY,,Yea,"Sen. John Barrasso [R, 2007-2018]",Republican,104
10359,412269,LA,,Yea,Sen. Bill Cassidy [R],Republican,104
10360,412281,NM,,Yea,"Sen. Martin Heinrich [D, 2013-2024]",Democrat,104
10361,412305,MI,,Yea,Sen. Gary Peters [D],Democrat,104
10362,412321,VA,,Yea,Sen. Mark Warner [D],Democrat,104
10363,412322,ID,,Yea,Sen. James Risch [R],Republican,104
10364,412323,NH,,Yea,Sen. Jeanne Shaheen [D],Democrat,104
10365,412325,OR,,Nay,Sen. Jeff Merkley [D],Democrat,104
10366,412330,CO,,Not Voting,Sen. Michael Bennet [D],Democrat,104
10367,412390,DE,,Yea,Sen. Chris Coons [D],Democrat,104
10368,412391,WV,,Yea,"Sen. Joe Manchin III [D, 2010-2024]",Democrat,104
10369,412406,CO,,Not Voting,Sen. Cory Gardner [R],Republican,104
10370,412428,IN,,Yea,Sen. Todd Young [R],Republican,104
10371,412464,OK,,Yea,Sen. James Lankford [R],Republican,104
10372,412471,SC,,Yea,Sen. Tim Scott [R],Republican,104
10373,412490,CT,,Yea,Sen. Richard Blumenthal [D],Democrat,104
10374,412491,FL,,Yea,Sen. Marco Rubio [R],Republican,104
10375,412492,KY,,Yea,Sen. Rand Paul [R],Republican,104
10376,412494,ND,,Yea,Sen. John Hoeven [R],Republican,104
10377,412495,UT,,Nay,Sen. Mike Lee [R],Republican,104
10378,412496,WI,,Yea,Sen. Ron Johnson [R],Republican,104
10379,412507,HI,,Yea,Sen. Brian Schatz [D],Democrat,104
10380,412508,AR,,Yea,Sen. Tom Cotton [R],Republican,104
10381,412533,IL,,Not Voting,Sen. Tammy Duckworth [D],Democrat,104
10382,412542,MA,,Yea,"Sen. Elizabeth Warren [D, 2013-2024]",Democrat,104
10383,412545,ME,,Yea,"Sen. Angus King [I, 2013-2024]",Independent,104
10384,412549,MT,,Yea,Sen. Steve Daines [R],Republican,104
10385,412554,ND,,Yea,"Sen. Heidi Heitkamp [D, 2013-2018]",Democrat,104
10386,412556,NE,,Yea,"Sen. Deb Fischer [R, 2013-2024]",Republican,104
10387,412573,TX,,Yea,"Sen. Ted Cruz [R, 2013-2024]",Republican,104
10388,412582,VA,,Yea,"Sen. Timothy “Tim” Kaine [D, 2013-2024]",Democrat,104
10389,412598,NJ,,Yea,Sen. Cory Booker [D],Democrat,104
10390,412665,AK,,Yea,Sen. Dan Sullivan [R],Republican,104
10391,412666,GA,,Yea,Sen. David Perdue [R],Republican,104
10392,412667,IA,,Yea,Sen. Joni Ernst [R],Republican,104
10393,412668,NC,,Yea,Sen. Thom Tillis [R],Republican,104
10394,412669,SD,,Nay,Sen. Mike Rounds [R],Republican,104
10395,412671,NE,,Yea,Sen. Benjamin Sasse [R],Republican,104
10396,412678,CA,,Yea,Sen. Kamala Harris [D],Democrat,104
10397,412679,LA,,Yea,Sen. John Kennedy [R],Republican,104
10398,412680,NH,,Yea,Sen. Margaret “Maggie” Hassan [D],Democrat,104
10399,412681,NV,,Yea,Sen. Catherine Cortez Masto [D],Democrat,104
10400,412741,AL,,Yea,Sen. Doug Jones [D],Democrat,104
10401,412742,MN,,Yea,"Sen. Tina Smith [D, 2018-2020]",Democrat,104
10402,412743,MS,,Yea,"Sen. Cindy Hyde-Smith [R, 2018-2020]",Republican,104
10403,300002,TN,,Yea,Sen. Lamar Alexander [R],Republican,105
10404,300018,WA,,Nay,"Sen. Maria Cantwell [D, 2001-2024]",Democrat,105
10405,300019,DE,,Yea,"Sen. Thomas Carper [D, 2001-2024]",Democrat,105
10406,300025,ME,,Yea,Sen. Susan Collins [R],Republican,105
10407,300027,TX,,Yea,Sen. John Cornyn [R],Republican,105
10408,300030,ID,,Yea,Sen. Michael Crapo [R],Republican,105
10409,300038,IL,,Nay,Sen. Richard Durbin [D],Democrat,105
10410,300041,WY,,Yea,Sen. Michael Enzi [R],Republican,105
10411,300043,CA,,Nay,"Sen. Dianne Feinstein [D, 1992-2024]",Democrat,105
10412,300047,SC,,Yea,Sen. Lindsey Graham [R],Republican,105
10413,300048,IA,,Yea,Sen. Charles “Chuck” Grassley [R],Republican,105
10414,300052,UT,,Yea,"Sen. Orrin Hatch [R, 1977-2018]",Republican,105
10415,300055,OK,,Yea,Sen. James “Jim” Inhofe [R],Republican,105
10416,300065,VT,,Yea,Sen. Patrick Leahy [D],Democrat,105
10417,300071,AZ,,Not Voting,"Sen. John McCain [R, 1987-2018]",Republican,105
10418,300072,KY,,Yea,Sen. Mitch McConnell [R],Republican,105
10419,300075,AK,,Yea,Sen. Lisa Murkowski [R],Republican,105
10420,300076,WA,,Nay,Sen. Patty Murray [D],Democrat,105
10421,300078,FL,,Yea,"Sen. Bill Nelson [D, 2001-2018]",Democrat,105
10422,300081,RI,,Nay,Sen. John “Jack” Reed [D],Democrat,105
10423,300083,KS,,Yea,Sen. Pat Roberts [R],Republican,105
10424,300087,NY,,Nay,Sen. Charles “Chuck” Schumer [D],Democrat,105
10425,300089,AL,,Yea,Sen. Richard Shelby [R],Republican,105
10426,300093,MI,,Nay,"Sen. Debbie Stabenow [D, 2001-2018]",Democrat,105
10427,300100,OR,,Nay,Sen. Ron Wyden [D],Democrat,105
10428,400013,WI,,Yea,"Sen. Tammy Baldwin [D, 2013-2024]",Democrat,105
10429,400034,MO,,Yea,Sen. Roy Blunt [R],Republican,105
10430,400040,AR,,Yea,Sen. John Boozman [R],Republican,105
10431,400050,OH,,Nay,"Sen. Sherrod Brown [D, 2007-2024]",Democrat,105
10432,400054,NC,,Yea,Sen. Richard Burr [R],Republican,105
10433,400061,WV,,Yea,Sen. Shelley Capito [R],Republican,105
10434,400064,MD,,Yea,"Sen. Benjamin Cardin [D, 2007-2024]",Democrat,105
10435,400134,AZ,,Not Voting,"Sen. Jeff Flake [R, 2013-2018]",Republican,105
10436,400194,GA,,Yea,Sen. John “Johnny” Isakson [R],Republican,105
10437,400253,MA,,Nay,Sen. Edward “Ed” Markey [D],Democrat,105
10438,400272,NJ,,Yea,"Sen. Robert “Bob” Menendez [D, 2006-2024]",Democrat,105
10439,400284,KS,,Yea,Sen. Jerry Moran [R],Republican,105
10440,400325,OH,,Yea,Sen. Robert “Rob” Portman [R],Republican,105
10441,400357,VT,,Nay,"Sen. Bernard “Bernie” Sanders [I, 2007-2024]",Independent,105
10442,400408,PA,,Yea,Sen. Patrick “Pat” Toomey [R],Republican,105
10443,400413,NM,,Nay,Sen. Tom Udall [D],Democrat,105
10444,400415,MD,,Yea,Sen. Chris Van Hollen Jr. [D],Democrat,105
10445,400432,MS,,Yea,"Sen. Roger Wicker [R, 2007-2024]",Republican,105
10446,400546,SD,,Yea,Sen. John Thune [R],Republican,105
10447,412194,CT,,Yea,"Sen. Christopher Murphy [D, 2013-2024]",Democrat,105
10448,412200,HI,,Nay,"Sen. Mazie Hirono [D, 2013-2024]",Democrat,105
10449,412205,IN,,Yea,"Sen. Joe Donnelly [D, 2013-2018]",Democrat,105
10450,412218,NV,,Yea,"Sen. Dean Heller [R, 2011-2018]",Republican,105
10451,412223,NY,,Nay,"Sen. Kirsten Gillibrand [D, 2009-2024]",Democrat,105
10452,412242,MN,,Yea,"Sen. Amy Klobuchar [D, 2007-2018]",Democrat,105
10453,412243,MO,,Yea,"Sen. Claire McCaskill [D, 2007-2018]",Democrat,105
10454,412244,MT,,Yea,"Sen. Jon Tester [D, 2007-2024]",Democrat,105
10455,412246,PA,,Nay,"Sen. Robert “Bob” Casey Jr. [D, 2007-2024]",Democrat,105
10456,412247,RI,,Nay,"Sen. Sheldon Whitehouse [D, 2007-2024]",Democrat,105
10457,412248,TN,,Yea,"Sen. Bob Corker [R, 2007-2018]",Republican,105
10458,412251,WY,,Yea,"Sen. John Barrasso [R, 2007-2018]",Republican,105
10459,412269,LA,,Yea,Sen. Bill Cassidy [R],Republican,105
10460,412281,NM,,Nay,"Sen. Martin Heinrich [D, 2013-2024]",Democrat,105
10461,412305,MI,,Yea,Sen. Gary Peters [D],Democrat,105
10462,412321,VA,,Yea,Sen. Mark Warner [D],Democrat,105
10463,412322,ID,,Yea,Sen. James Risch [R],Republican,105
10464,412323,NH,,Nay,Sen. Jeanne Shaheen [D],Democrat,105
10465,412325,OR,,Nay,Sen. Jeff Merkley [D],Democrat,105
10466,412330,CO,,Yea,Sen. Michael Bennet [D],Democrat,105
10467,412390,DE,,Yea,Sen. Chris Coons [D],Democrat,105
10468,412391,WV,,Yea,"Sen. Joe Manchin III [D, 2010-2024]",Democrat,105
10469,412406,CO,,Yea,Sen. Cory Gardner [R],Republican,105
10470,412428,IN,,Yea,Sen. Todd Young [R],Republican,105
10471,412464,OK,,Yea,Sen. James Lankford [R],Republican,105
10472,412471,SC,,Yea,Sen. Tim Scott [R],Republican,105
10473,412490,CT,,Nay,Sen. Richard Blumenthal [D],Democrat,105
10474,412491,FL,,Yea,Sen. Marco Rubio [R],Republican,105
10475,412492,KY,,Yea,Sen. Rand Paul [R],Republican,105
10476,412494,ND,,Yea,Sen. John Hoeven [R],Republican,105
10477,412495,UT,,Yea,Sen. Mike Lee [R],Republican,105
10478,412496,WI,,Yea,Sen. Ron Johnson [R],Republican,105
10479,412507,HI,,Yea,Sen. Brian Schatz [D],Democrat,105
10480,412508,AR,,Yea,Sen. Tom Cotton [R],Republican,105
10481,412533,IL,,Not Voting,Sen. Tammy Duckworth [D],Democrat,105
10482,412542,MA,,Nay,"Sen. Elizabeth Warren [D, 2013-2024]",Democrat,105
10483,412545,ME,,Yea,"Sen. Angus King [I, 2013-2024]",Independent,105
10484,412549,MT,,Yea,Sen. Steve Daines [R],Republican,105
10485,412554,ND,,Yea,"Sen. Heidi Heitkamp [D, 2013-2018]",Democrat,105
10486,412556,NE,,Yea,"Sen. Deb Fischer [R, 2013-2024]",Republican,105
10487,412573,TX,,Yea,"Sen. Ted Cruz [R, 2013-2024]",Republican,105
10488,412582,VA,,Yea,"Sen. Timothy “Tim” Kaine [D, 2013-2024]",Democrat,105
10489,412598,NJ,,Yea,Sen. Cory Booker [D],Democrat,105
10490,412665,AK,,Yea,Sen. Dan Sullivan [R],Republican,105
10491,412666,GA,,Yea,Sen. David Perdue [R],Republican,105
10492,412667,IA,,Yea,Sen. Joni Ernst [R],Republican,105
10493,412668,NC,,Yea,Sen. Thom Tillis [R],Republican,105
10494,412669,SD,,Yea,Sen. Mike Rounds [R],Republican,105
10495,412671,NE,,Yea,Sen. Benjamin Sasse [R],Republican,105
10496,412678,CA,,Nay,Sen. Kamala Harris [D],Democrat,105
10497,412679,LA,,Yea,Sen. John Kennedy [R],Republican,105
10498,412680,NH,,Yea,Sen. Margaret “Maggie” Hassan [D],Democrat,105
10499,412681,NV,,Nay,Sen. Catherine Cortez Masto [D],Democrat,105
10500,412741,AL,,Yea,Sen. Doug Jones [D],Democrat,105
10501,412742,MN,,Yea,"Sen. Tina Smith [D, 2018-2020]",Democrat,105
10502,412743,MS,,Yea,"Sen. Cindy Hyde-Smith [R, 2018-2020]",Republican,105
10503,300002,TN,,Yea,Sen. Lamar Alexander [R],Republican,106
10504,300018,WA,,Yea,"Sen. Maria Cantwell [D, 2001-2024]",Democrat,106
10505,300019,DE,,Yea,"Sen. Thomas Carper [D, 2001-2024]",Democrat,106
10506,300025,ME,,Yea,Sen. Susan Collins [R],Republican,106
10507,300027,TX,,Yea,Sen. John Cornyn [R],Republican,106
10508,300030,ID,,Yea,Sen. Michael Crapo [R],Republican,106
10509,300038,IL,,Yea,Sen. Richard Durbin [D],Democrat,106
10510,300041,WY,,Yea,Sen. Michael Enzi [R],Republican,106
10511,300043,CA,,Yea,"Sen. Dianne Feinstein [D, 1992-2024]",Democrat,106
10512,300047,SC,,Yea,Sen. Lindsey Graham [R],Republican,106
10513,300048,IA,,Yea,Sen. Charles “Chuck” Grassley [R],Republican,106
10514,300052,UT,,Yea,"Sen. Orrin Hatch [R, 1977-2018]",Republican,106
10515,300055,OK,,Yea,Sen. James “Jim” Inhofe [R],Republican,106
10516,300065,VT,,Yea,Sen. Patrick Leahy [D],Democrat,106
10517,300071,AZ,,Not Voting,"Sen. John McCain [R, 1987-2018]",Republican,106
10518,300072,KY,,Yea,Sen. Mitch McConnell [R],Republican,106
10519,300075,AK,,Yea,Sen. Lisa Murkowski [R],Republican,106
10520,300076,WA,,Yea,Sen. Patty Murray [D],Democrat,106
10521,300078,FL,,Yea,"Sen. Bill Nelson [D, 2001-2018]",Democrat,106
10522,300081,RI,,Yea,Sen. John “Jack” Reed [D],Democrat,106
10523,300083,KS,,Yea,Sen. Pat Roberts [R],Republican,106
10524,300087,NY,,Yea,Sen. Charles “Chuck” Schumer [D],Democrat,106
10525,300089,AL,,Yea,Sen. Richard Shelby [R],Republican,106
10526,300093,MI,,Yea,"Sen. Debbie Stabenow [D, 2001-2018]",Democrat,106
10527,300100,OR,,Yea,Sen. Ron Wyden [D],Democrat,106
10528,400013,WI,,Yea,"Sen. Tammy Baldwin [D, 2013-2024]",Democrat,106
10529,400034,MO,,Yea,Sen. Roy Blunt [R],Republican,106
10530,400040,AR,,Yea,Sen. John Boozman [R],Republican,106
10531,400050,OH,,Yea,"Sen. Sherrod Brown [D, 2007-2024]",Democrat,106
10532,400054,NC,,Yea,Sen. Richard Burr [R],Republican,106
10533,400061,WV,,Yea,Sen. Shelley Capito [R],Republican,106
10534,400064,MD,,Yea,"Sen. Benjamin Cardin [D, 2007-2024]",Democrat,106
10535,400134,AZ,,Not Voting,"Sen. Jeff Flake [R, 2013-2018]",Republican,106
10536,400194,GA,,Yea,Sen. John “Johnny” Isakson [R],Republican,106
10537,400253,MA,,Yea,Sen. Edward “Ed” Markey [D],Democrat,106
10538,400272,NJ,,Yea,"Sen. Robert “Bob” Menendez [D, 2006-2024]",Democrat,106
10539,400284,KS,,Yea,Sen. Jerry Moran [R],Republican,106
10540,400325,OH,,Yea,Sen. Robert “Rob” Portman [R],Republican,106
10541,400357,VT,,Nay,"Sen. Bernard “Bernie” Sanders [I, 2007-2024]",Independent,106
10542,400408,PA,,Yea,Sen. Patrick “Pat” Toomey [R],Republican,106
10543,400413,NM,,Yea,Sen. Tom Udall [D],Democrat,106
10544,400415,MD,,Yea,Sen. Chris Van Hollen Jr. [D],Democrat,106
10545,400432,MS,,Yea,"Sen. Roger Wicker [R, 2007-2024]",Republican,106
10546,400546,SD,,Yea,Sen. John Thune [R],Republican,106
10547,412194,CT,,Yea,"Sen. Christopher Murphy [D, 2013-2024]",Democrat,106
10548,412200,HI,,Yea,"Sen. Mazie Hirono [D, 2013-2024]",Democrat,106
10549,412205,IN,,Yea,"Sen. Joe Donnelly [D, 2013-2018]",Democrat,106
10550,412218,NV,,Yea,"Sen. Dean Heller [R, 2011-2018]",Republican,106
10551,412223,NY,,Yea,"Sen. Kirsten Gillibrand [D, 2009-2024]",Democrat,106
10552,412242,MN,,Yea,"Sen. Amy Klobuchar [D, 2007-2018]",Democrat,106
10553,412243,MO,,Yea,"Sen. Claire McCaskill [D, 2007-2018]",Democrat,106
10554,412244,MT,,Yea,"Sen. Jon Tester [D, 2007-2024]",Democrat,106
10555,412246,PA,,Yea,"Sen. Robert “Bob” Casey Jr. [D, 2007-2024]",Democrat,106
10556,412247,RI,,Yea,"Sen. Sheldon Whitehouse [D, 2007-2024]",Democrat,106
10557,412248,TN,,Nay,"Sen. Bob Corker [R, 2007-2018]",Republican,106
10558,412251,WY,,Yea,"Sen. John Barrasso [R, 2007-2018]",Republican,106
10559,412269,LA,,Yea,Sen. Bill Cassidy [R],Republican,106
10560,412281,NM,,Yea,"Sen. Martin Heinrich [D, 2013-2024]",Democrat,106
10561,412305,MI,,Yea,Sen. Gary Peters [D],Democrat,106
10562,412321,VA,,Yea,Sen. Mark Warner [D],Democrat,106
10563,412322,ID,,Yea,Sen. James Risch [R],Republican,106
10564,412323,NH,,Yea,Sen. Jeanne Shaheen [D],Democrat,106
10565,412325,OR,,Nay,Sen. Jeff Merkley [D],Democrat,106
10566,412330,CO,,Yea,Sen. Michael Bennet [D],Democrat,106
10567,412390,DE,,Yea,Sen. Chris Coons [D],Democrat,106
10568,412391,WV,,Yea,"Sen. Joe Manchin III [D, 2010-2024]",Democrat,106
10569,412406,CO,,Yea,Sen. Cory Gardner [R],Republican,106
10570,412428,IN,,Yea,Sen. Todd Young [R],Republican,106
10571,412464,OK,,Yea,Sen. James Lankford [R],Republican,106
10572,412471,SC,,Yea,Sen. Tim Scott [R],Republican,106
10573,412490,CT,,Yea,Sen. Richard Blumenthal [D],Democrat,106
10574,412491,FL,,Yea,Sen. Marco Rubio [R],Republican,106
10575,412492,KY,,Yea,Sen. Rand Paul [R],Republican,106
10576,412494,ND,,Yea,Sen. John Hoeven [R],Republican,106
10577,412495,UT,,Yea,Sen. Mike Lee [R],Republican,106
10578,412496,WI,,Yea,Sen. Ron Johnson [R],Republican,106
10579,412507,HI,,Nay,Sen. Brian Schatz [D],Democrat,106
10580,412508,AR,,Yea,Sen. Tom Cotton [R],Republican,106
10581,412533,IL,,Not Voting,Sen. Tammy Duckworth [D],Democrat,106
10582,412542,MA,,Yea,"Sen. Elizabeth Warren [D, 2013-2024]",Democrat,106
10583,412545,ME,,Yea,"Sen. Angus King [I, 2013-2024]",Independent,106
10584,412549,MT,,Yea,Sen. Steve Daines [R],Republican,106
10585,412554,ND,,Yea,"Sen. Heidi Heitkamp [D, 2013-2018]",Democrat,106
10586,412556,NE,,Yea,"Sen. Deb Fischer [R, 2013-2024]",Republican,106
10587,412573,TX,,Yea,"Sen. Ted Cruz [R, 2013-2024]",Republican,106
10588,412582,VA,,Yea,"Sen. Timothy “Tim” Kaine [D, 2013-2024]",Democrat,106
10589,412598,NJ,,Yea,Sen. Cory Booker [D],Democrat,106
10590,412665,AK,,Yea,Sen. Dan Sullivan [R],Republican,106
10591,412666,GA,,Yea,Sen. David Perdue [R],Republican,106
10592,412667,IA,,Yea,Sen. Joni Ernst [R],Republican,106
10593,412668,NC,,Yea,Sen. Thom Tillis [R],Republican,106
10594,412669,SD,,Nay,Sen. Mike Rounds [R],Republican,106
10595,412671,NE,,Yea,Sen. Benjamin Sasse [R],Republican,106
10596,412678,CA,,Yea,Sen. Kamala Harris [D],Democrat,106
10597,412679,LA,,Yea,Sen. John Kennedy [R],Republican,106
10598,412680,NH,,Yea,Sen. Margaret “Maggie” Hassan [D],Democrat,106
10599,412681,NV,,Yea,Sen. Catherine Cortez Masto [D],Democrat,106
10600,412741,AL,,Yea,Sen. Doug Jones [D],Democrat,106
10601,412742,MN,,Yea,"Sen. Tina Smith [D, 2018-2020]",Democrat,106
10602,412743,MS,,Yea,"Sen. Cindy Hyde-Smith [R, 2018-2020]",Republican,106
10603,300002,TN,,Yea,Sen. Lamar Alexander [R],Republican,107
10604,300018,WA,,Nay,"Sen. Maria Cantwell [D, 2001-2024]",Democrat,107
10605,300019,DE,,Yea,"Sen. Thomas Carper [D, 2001-2024]",Democrat,107
10606,300025,ME,,Yea,Sen. Susan Collins [R],Republican,107
10607,300027,TX,,Yea,Sen. John Cornyn [R],Republican,107
10608,300030,ID,,Yea,Sen. Michael Crapo [R],Republican,107
10609,300038,IL,,Nay,Sen. Richard Durbin [D],Democrat,107
10610,300041,WY,,Yea,Sen. Michael Enzi [R],Republican,107
10611,300043,CA,,Nay,"Sen. Dianne Feinstein [D, 1992-2024]",Democrat,107
10612,300047,SC,,Yea,Sen. Lindsey Graham [R],Republican,107
10613,300048,IA,,Yea,Sen. Charles “Chuck” Grassley [R],Republican,107
10614,300052,UT,,Yea,"Sen. Orrin Hatch [R, 1977-2018]",Republican,107
10615,300055,OK,,Yea,Sen. James “Jim” Inhofe [R],Republican,107
10616,300065,VT,,Yea,Sen. Patrick Leahy [D],Democrat,107
10617,300071,AZ,,Not Voting,"Sen. John McCain [R, 1987-2018]",Republican,107
10618,300072,KY,,Yea,Sen. Mitch McConnell [R],Republican,107
10619,300075,AK,,Yea,Sen. Lisa Murkowski [R],Republican,107
10620,300076,WA,,Nay,Sen. Patty Murray [D],Democrat,107
10621,300078,FL,,Yea,"Sen. Bill Nelson [D, 2001-2018]",Democrat,107
10622,300081,RI,,Yea,Sen. John “Jack” Reed [D],Democrat,107
10623,300083,KS,,Yea,Sen. Pat Roberts [R],Republican,107
10624,300087,NY,,Nay,Sen. Charles “Chuck” Schumer [D],Democrat,107
10625,300089,AL,,Yea,Sen. Richard Shelby [R],Republican,107
10626,300093,MI,,Nay,"Sen. Debbie Stabenow [D, 2001-2018]",Democrat,107
10627,300100,OR,,Nay,Sen. Ron Wyden [D],Democrat,107
10628,400013,WI,,Nay,"Sen. Tammy Baldwin [D, 2013-2024]",Democrat,107
10629,400034,MO,,Yea,Sen. Roy Blunt [R],Republican,107
10630,400040,AR,,Yea,Sen. John Boozman [R],Republican,107
10631,400050,OH,,Nay,"Sen. Sherrod Brown [D, 2007-2024]",Democrat,107
10632,400054,NC,,Yea,Sen. Richard Burr [R],Republican,107
10633,400061,WV,,Yea,Sen. Shelley Capito [R],Republican,107
10634,400064,MD,,Yea,"Sen. Benjamin Cardin [D, 2007-2024]",Democrat,107
10635,400134,AZ,,Not Voting,"Sen. Jeff Flake [R, 2013-2018]",Republican,107
10636,400194,GA,,Yea,Sen. John “Johnny” Isakson [R],Republican,107
10637,400253,MA,,Nay,Sen. Edward “Ed” Markey [D],Democrat,107
10638,400272,NJ,,Yea,"Sen. Robert “Bob” Menendez [D, 2006-2024]",Democrat,107
10639,400284,KS,,Yea,Sen. Jerry Moran [R],Republican,107
10640,400325,OH,,Yea,Sen. Robert “Rob” Portman [R],Republican,107
10641,400357,VT,,Nay,"Sen. Bernard “Bernie” Sanders [I, 2007-2024]",Independent,107
10642,400408,PA,,Yea,Sen. Patrick “Pat” Toomey [R],Republican,107
10643,400413,NM,,Nay,Sen. Tom Udall [D],Democrat,107
10644,400415,MD,,Yea,Sen. Chris Van Hollen Jr. [D],Democrat,107
10645,400432,MS,,Yea,"Sen. Roger Wicker [R, 2007-2024]",Republican,107
10646,400546,SD,,Yea,Sen. John Thune [R],Republican,107
10647,412194,CT,,Yea,"Sen. Christopher Murphy [D, 2013-2024]",Democrat,107
10648,412200,HI,,Nay,"Sen. Mazie Hirono [D, 2013-2024]",Democrat,107
10649,412205,IN,,Yea,"Sen. Joe Donnelly [D, 2013-2018]",Democrat,107
10650,412218,NV,,Yea,"Sen. Dean Heller [R, 2011-2018]",Republican,107
10651,412223,NY,,Nay,"Sen. Kirsten Gillibrand [D, 2009-2024]",Democrat,107
10652,412242,MN,,Yea,"Sen. Amy Klobuchar [D, 2007-2018]",Democrat,107
10653,412243,MO,,Yea,"Sen. Claire McCaskill [D, 2007-2018]",Democrat,107
10654,412244,MT,,Yea,"Sen. Jon Tester [D, 2007-2024]",Democrat,107
10655,412246,PA,,Yea,"Sen. Robert “Bob” Casey Jr. [D, 2007-2024]",Democrat,107
10656,412247,RI,,Nay,"Sen. Sheldon Whitehouse [D, 2007-2024]",Democrat,107
10657,412248,TN,,Yea,"Sen. Bob Corker [R, 2007-2018]",Republican,107
10658,412251,WY,,Yea,"Sen. John Barrasso [R, 2007-2018]",Republican,107
10659,412269,LA,,Yea,Sen. Bill Cassidy [R],Republican,107
10660,412281,NM,,Nay,"Sen. Martin Heinrich [D, 2013-2024]",Democrat,107
10661,412305,MI,,Yea,Sen. Gary Peters [D],Democrat,107
10662,412321,VA,,Yea,Sen. Mark Warner [D],Democrat,107
10663,412322,ID,,Yea,Sen. James Risch [R],Republican,107
10664,412323,NH,,Nay,Sen. Jeanne Shaheen [D],Democrat,107
10665,412325,OR,,Nay,Sen. Jeff Merkley [D],Democrat,107
10666,412330,CO,,Yea,Sen. Michael Bennet [D],Democrat,107
10667,412390,DE,,Yea,Sen. Chris Coons [D],Democrat,107
10668,412391,WV,,Yea,"Sen. Joe Manchin III [D, 2010-2024]",Democrat,107
